Order ID,Order Date,Customer ID,Product ID,Location_ID,Sales,Profit,Quantity,Discount
CA-2012-121965,2012-06-19,LH-17155,OFF-EN-10000056,29,186.69,87.7443,3,0.0
CA-2013-105753,2013-10-21,LC-16960,FUR-FU-10000246,1166,61.1,18.33,5,0.0
CA-2011-114251,2011-11-05,MD-17350,TEC-AC-10001101,78,51.56,-6.445,5,0.2
CA-2014-163629,2014-11-18,RA-19885,TEC-AC-10001539,2376,79.99,28.7964,1,0.0
RS-2014-2900,2014-09-24,RW-9690,TEC-SAN-10004885,3194,74.7,1.44,2,0.0
KE-2012-9890,2012-03-05,EM-4140,OFF-GLO-10001127,705,69.36,18.72,4,0.0
GH-2014-1810,2014-11-18,MY-8295,OFF-AVE-10003740,696,96.6,11.58,2,0.0
CA-2013-1620,2013-10-23,DN-3690,OFF-FIS-10002784,2229,71.04,24.84,2,0.0
NI-2014-5460,2014-07-09,RC-9960,TEC-SAM-10003493,819,82.008,-98.412,2,0.7
MO-2014-9640,2014-05-02,LC-6930,OFF-BIC-10000718,2537,30.27,10.29,1,0.0
NI-2013-2460,2013-08-15,SC-10305,FUR-DEF-10000349,897,60.696,-131.544,8,0.7
TU-2013-4890,2013-04-18,LS-7230,OFF-SAN-10002441,479,12.6,-15.48,2,0.6
MX-2012-152310,2012-12-05,MS-17770,OFF-BI-10003472,1159,48.4,22.2,10,0.0
MX-2014-131695,2014-12-09,FO-14305,OFF-LA-10002068,1395,50.82,16.66,7,0.0
MX-2012-125997,2012-10-30,MC-17590,TEC-PH-10002708,26,82.1,13.12,1,0.0
MX-2013-147291,2013-01-04,LC-17050,TEC-CO-10003002,455,189.46032,31.86032,2,0.002
MX-2014-136539,2014-03-18,FH-14365,OFF-ST-10000650,377,65.2,24.08,4,0.0
ES-2014-1839297,2014-07-02,AI-10855,OFF-AR-10000409,2504,50.79,6.6,1,0.0
ES-2014-2200615,2014-08-12,JS-15595,OFF-SU-10001633,787,56.76,26.64,2,0.0
IT-2014-1066820,2014-08-07,ND-18460,OFF-BI-10001124,1630,26.22,1.8,2,0.0
ES-2014-1728888,2014-12-20,JH-15985,OFF-ST-10003764,2108,106.974,43.974,7,0.1
ES-2013-5277755,2013-08-06,MV-18190,OFF-ST-10000875,3260,44.064,17.124,1,0.1
ES-2012-1678064,2012-11-08,AR-10345,OFF-AR-10001578,1402,51.66,18.06,2,0.0
ES-2014-1960568,2014-06-25,MK-18160,OFF-SU-10004496,3016,71.73,15.75,3,0.0
IN-2014-32812,2014-12-27,Co-12640,OFF-AR-10000578,407,100.4964,-12.1836,4,0.17
IN-2011-22830,2011-07-28,BM-11785,OFF-SU-10001382,1748,43.7568,-17.3832,2,0.47
IN-2012-56080,2012-06-16,OT-18730,OFF-ST-10001214,407,46.6875,17.8875,5,0.17
IN-2012-19043,2012-12-07,JH-15430,OFF-SU-10000885,732,56.9214,-10.3386,2,0.17
CA-2011-115259,2011-08-25,RC-19960,OFF-FA-10000621,176,40.096,14.5348,14,0.2
CA-2013-157511,2013-09-19,SV-20365,FUR-CH-10002647,176,99.372,-7.098,2,0.3
CA-2012-124058,2012-11-20,LC-16885,TEC-PH-10004774,568,72.744,-15.4581,7,0.2
CA-2012-104115,2012-06-12,JH-15910,TEC-PH-10002844,3501,55.984,4.1988,2,0.2
TU-2014-3960,2014-09-12,FO-4305,OFF-ELD-10000151,3337,51.156,-61.404,1,0.6
EG-2012-1630,2012-05-25,DA-3450,TEC-LOG-10002218,184,186.12,79.92,4,0.0
MX-2011-164875,2011-05-11,BF-11275,OFF-AR-10001813,1438,46.92,17.34,3,0.0
MX-2011-162670,2011-10-20,DV-13465,TEC-AC-10003824,986,61.76,22.84,2,0.0
ES-2012-5016521,2012-08-29,DO-13435,OFF-ST-10000922,2230,152.352,-96.528,2,0.4
ES-2011-1846006,2011-09-12,DW-13480,OFF-FA-10000411,1172,33.66,10.08,2,0.0
ES-2011-5497239,2011-01-22,PS-18970,OFF-AR-10001190,18,53.91,12.39,1,0.0
ES-2014-5664853,2014-12-11,BN-11515,OFF-FA-10004140,2206,41.85,13.32,3,0.0
ES-2012-5202527,2012-08-07,VW-21775,OFF-AR-10001777,96,99.0,32.64,2,0.0
IN-2014-51194,2014-06-13,BP-11155,OFF-BI-10002919,140,61.503,5.103,5,0.17
IN-2011-17111,2011-02-18,ML-18040,OFF-SU-10001731,3,24.03,10.41,1,0.1
ID-2013-19309,2013-08-23,MZ-17515,OFF-BI-10001028,203,74.4759,12.5559,3,0.17
ID-2013-36501,2013-09-21,DF-13135,OFF-LA-10003396,70,71.766,9.486,6,0.1
IN-2012-68869,2012-12-28,MV-17485,OFF-LA-10003644,154,46.62,9.72,6,0.0
CA-2012-115847,2012-09-19,TC-21535,FUR-BO-10003433,1166,61.96,4.3372,2,0.0
US-2013-169040,2013-12-07,GT-14710,OFF-BI-10001636,52,47.208,15.3426,7,0.2
CA-2011-127558,2011-11-15,SS-20410,OFF-SU-10002537,29,20.46,5.3196,2,0.0
CA-2012-134075,2012-12-12,HA-14905,FUR-FU-10004597,1479,166.5,21.645,3,0.0
RS-2013-3080,2013-11-14,MM-8280,TEC-MOT-10004111,784,71.76,3.57,1,0.0
TU-2013-6900,2013-06-04,EG-3900,TEC-CIS-10002598,2915,72.828,-69.192,1,0.6
IZ-2014-1920,2014-09-26,RH-9495,OFF-STA-10004163,973,46.92,15.9,2,0.0
NI-2013-360,2013-11-30,EN-3780,OFF-CAR-10001577,1978,29.862,-41.838,2,0.7
MX-2013-140368,2013-04-12,CM-12235,OFF-EN-10001616,199,21.52,5.16,2,0.0
MX-2014-105445,2014-07-11,BS-11800,TEC-AC-10004620,727,84.3,22.74,3,0.0
MX-2011-156755,2011-12-29,LR-17035,OFF-BI-10004632,742,56.46,4.5,3,0.0
MX-2014-134768,2014-09-05,DB-13615,OFF-AR-10000845,1117,40.32,9.52,5,0.2
MX-2011-152401,2011-10-12,AT-10435,OFF-BI-10000765,355,15.76,2.96,4,0.0
MX-2011-107993,2011-03-22,PS-18970,OFF-AR-10002706,859,40.584,5.384,2,0.4
MX-2012-133172,2012-06-01,BF-11005,FUR-TA-10000855,593,112.584,-232.696,2,0.7
US-2011-165316,2011-06-18,LO-17170,OFF-PA-10001091,345,70.56,23.92,4,0.0
MX-2012-138072,2012-06-29,CP-12340,OFF-SU-10004655,1046,56.2,13.48,2,0.0
ES-2013-5958799,2013-04-16,JD-15790,OFF-ST-10003990,1417,52.56,16.29,3,0.0
ES-2014-5249912,2014-10-17,TH-21550,OFF-PA-10004923,1127,29.88,0.84,2,0.0
ES-2014-1995148,2014-01-15,RB-19795,FUR-FU-10004459,2339,59.598,-10.242,2,0.3
ES-2011-5861038,2011-03-30,CS-12250,OFF-ST-10001091,1400,50.625,-1.125,5,0.1
ES-2011-2470488,2011-12-23,RD-19720,OFF-LA-10001546,948,68.25,22.47,7,0.0
IN-2013-25861,2013-02-26,JH-15910,OFF-PA-10000302,6,50.328,15.048,2,0.1
IN-2013-71333,2013-09-13,JE-15610,OFF-SU-10001762,362,49.71,15.9,1,0.0
IN-2012-78067,2012-09-21,JG-15160,OFF-FA-10003819,70,37.665,10.035,3,0.1
IN-2014-41275,2014-05-29,HM-14980,OFF-EN-10004649,1317,208.5,68.7,5,0.0
CA-2012-113110,2012-03-19,BK-11260,OFF-SU-10001165,2101,33.36,8.6736,4,0.0
CA-2012-111514,2012-08-31,SC-20260,TEC-AC-10004864,168,36.51,15.6993,1,0.0
CA-2012-147816,2012-09-24,CM-11935,TEC-PH-10003095,638,35.12,13.17,2,0.2
US-2011-131870,2011-09-09,NF-18595,OFF-AR-10000634,141,30.816,2.6964,9,0.2
CA-2014-142489,2014-11-15,TC-21295,OFF-BI-10003684,131,21.99,-32.985,5,0.8
TU-2014-7000,2014-06-18,MD-7860,OFF-WIL-10002772,1887,23.592,-23.028,2,0.6
TU-2014-6470,2014-12-26,JG-5115,OFF-BOS-10004262,1887,30.624,-29.136,4,0.6
CA-2011-1390,2011-10-03,JH-5430,TEC-MEM-10002524,1408,28.38,5.37,1,0.0
TU-2013-1200,2013-12-09,FH-4365,TEC-SAM-10001013,3081,135.744,-142.536,2,0.6
MX-2012-131527,2012-08-10,MC-17635,OFF-FA-10004587,377,21.36,0.2,2,0.0
MX-2011-123960,2011-09-27,CJ-11875,OFF-LA-10002927,132,25.36,3.52,4,0.0
MX-2012-164924,2012-11-06,AB-10105,TEC-AC-10001013,537,77.04,9.24,3,0.0
MX-2012-123176,2012-10-25,NC-18415,TEC-AC-10001719,197,78.66,39.3,3,0.0
MX-2013-141383,2013-11-11,AR-10540,OFF-PA-10001470,31,44.688,10.608,3,0.2
MX-2013-133459,2013-09-04,CC-12475,OFF-EN-10004989,1343,54.0,3.78,3,0.0
US-2014-148922,2014-11-22,JA-15970,OFF-SU-10000320,513,76.224,-15.296,4,0.4
IT-2013-2626751,2013-10-30,DG-13300,OFF-BI-10001384,1079,41.49,-10.89,6,0.5
ES-2013-2481532,2013-11-12,LS-16975,OFF-LA-10000604,1243,51.6,10.8,4,0.0
ES-2012-2360362,2012-08-03,MZ-17335,OFF-AR-10000444,1505,37.86,15.12,2,0.0
ES-2013-3904236,2013-11-28,DS-13030,OFF-ST-10001213,72,44.469,6.909,1,0.1
IN-2012-38713,2012-09-21,SC-20770,TEC-AC-10004562,2835,86.04,3.42,2,0.0
ID-2012-75141,2012-08-14,IM-15070,OFF-BI-10001028,92,80.757,18.837,3,0.1
IN-2014-63276,2014-07-09,PO-18865,OFF-PA-10002479,1638,153.72,73.71,3,0.0
IN-2013-45720,2013-09-23,JM-15655,OFF-BI-10002907,12,55.98,7.8,2,0.0
IN-2013-37852,2013-11-28,FH-14350,OFF-FA-10004910,556,41.55,2.85,5,0.0
ID-2012-34884,2012-08-02,SC-20305,OFF-ST-10003088,106,67.5,4.5,4,0.1
CA-2014-169929,2014-09-26,LS-17200,OFF-ST-10002352,2482,39.9,10.374,5,0.0
US-2013-167472,2013-06-07,CK-12595,TEC-AC-10003038,1210,26.85,5.1015,3,0.0
CA-2012-101868,2012-06-09,MJ-17740,TEC-AC-10004396,639,72.6,-8.1675,5,0.2
US-2013-141264,2013-08-14,CT-11995,OFF-AP-10002534,2416,58.924,-153.2024,1,0.8
CA-2011-149104,2011-04-05,RD-19900,OFF-BI-10004209,2042,40.2,18.09,5,0.0
EG-2014-2800,2014-03-14,FO-4305,OFF-ACC-10002343,2386,63.24,25.92,2,0.0
EG-2013-8790,2013-11-13,SC-10440,OFF-BOS-10003478,484,55.26,8.28,2,0.0
TZ-2011-7370,2011-01-03,JG-5115,OFF-STI-10000388,459,81.24,26.76,4,0.0
TZ-2011-8610,2011-10-13,NK-8490,OFF-BIC-10003575,3477,53.4,14.94,2,0.0
EG-2014-9660,2014-11-24,DL-2925,OFF-STA-10004108,2386,49.74,11.91,1,0.0
TU-2012-6550,2012-10-11,DB-3660,TEC-SAN-10001899,479,63.432,-74.568,2,0.6
US-2012-161053,2012-10-14,BB-11545,FUR-FU-10004787,308,86.52,-51.92,2,0.4
MX-2014-104346,2014-03-28,TS-21370,TEC-PH-10003312,2713,107.4,44.0,2,0.0
US-2014-167017,2014-09-27,MF-17665,OFF-FA-10000700,1593,32.4,-19.44,6,0.4
MX-2012-150616,2012-05-14,RS-19765,OFF-SU-10003157,66,32.0,14.08,2,0.0
US-2014-106194,2014-04-24,DL-12925,OFF-ST-10004549,2222,50.988,5.088,1,0.4
US-2014-116120,2014-10-27,EB-13975,OFF-ST-10002105,1936,50.72,-49.52,4,0.6
ES-2014-2015673,2014-11-07,MP-17965,OFF-AR-10002454,4,98.172,41.412,2,0.1
ES-2012-1198526,2012-06-16,HM-14860,OFF-EN-10001979,1216,35.73,8.55,3,0.0
ES-2014-2022735,2014-10-13,GK-14620,OFF-AR-10003066,1195,52.86,4.74,2,0.0
IN-2014-54547,2014-02-14,TB-21400,FUR-FU-10003052,85,79.56,13.74,2,0.25
IN-2014-39105,2014-06-30,JB-16000,OFF-SU-10002742,451,39.45,12.21,1,0.0
ID-2012-43963,2012-11-05,CC-12685,OFF-EN-10001789,701,30.735,-25.875,3,0.5
IN-2014-39168,2014-08-30,DA-13450,OFF-LA-10001830,2041,46.62,8.19,7,0.0
IN-2013-37215,2013-07-16,GH-14485,OFF-LA-10003141,635,48.2088,2.6088,8,0.47
IN-2013-86222,2013-10-09,LS-17200,OFF-ST-10000378,1206,62.28,21.72,4,0.0
CA-2013-129903,2013-12-02,GZ-14470,OFF-PA-10004040,2195,23.92,11.7208,4,0.0
CA-2012-156335,2012-09-25,PO-19195,TEC-AC-10002006,3387,63.96,19.8276,4,0.0
CA-2011-132451,2011-09-26,KF-16285,OFF-PA-10004888,116,19.44,9.3312,3,0.0
TU-2012-60,2012-08-29,HZ-4950,TEC-NOK-10003341,3411,30.384,-28.866,1,0.6
EG-2014-8740,2014-12-18,AC-420,OFF-BIC-10002270,484,32.19,12.21,1,0.0
RS-2013-160,2013-04-20,RS-9765,TEC-PAN-10002454,366,81.99,27.03,1,0.0
BU-2013-7380,2013-01-31,MH-7455,OFF-BOS-10002340,2124,26.37,10.8,1,0.0
MO-2014-9770,2014-07-21,LC-6930,OFF-ACC-10002849,81,59.16,10.02,2,0.0
IR-2012-3630,2012-09-11,AS-135,OFF-ACM-10000570,2418,60.42,4.2,2,0.0
UP-2014-3650,2014-05-14,JD-6150,OFF-STO-10000347,933,65.16,22.8,4,0.0
MX-2013-120481,2013-09-13,SW-20350,TEC-CO-10002586,2201,296.88504,94.56504,3,0.002
MX-2011-144162,2011-12-22,AA-10645,OFF-FA-10003985,575,33.6,14.4,6,0.0
MX-2012-145940,2012-09-07,SC-20050,OFF-PA-10004849,1228,55.5,5.52,3,0.0
US-2014-112249,2014-04-01,MW-18220,OFF-BI-10001927,2889,84.672,-124.968,6,0.6
ES-2011-1702658,2011-09-30,RH-19510,OFF-ST-10001974,546,84.96,-32.58,1,0.4
ES-2014-2280822,2014-02-28,RP-19855,OFF-ST-10002042,850,80.64,18.54,3,0.0
IT-2012-5301604,2012-10-01,AO-10810,OFF-AR-10001606,1510,80.76,26.64,4,0.0
ES-2014-2189069,2014-06-30,DW-13480,OFF-BI-10004628,379,30.66,1.5,2,0.0
ES-2012-5016521,2012-08-29,DO-13435,OFF-AR-10001216,2230,87.84,4.32,3,0.0
ES-2012-1706068,2012-10-30,MS-17770,OFF-LA-10001738,1358,36.72,12.06,3,0.0
ES-2012-1217718,2012-11-27,MS-17980,OFF-BI-10003763,69,84.321,22.221,9,0.1
IT-2014-3511710,2014-06-13,ZC-21910,OFF-AR-10000505,793,42.735,-42.735,7,0.5
IN-2011-65964,2011-06-17,SW-20275,OFF-PA-10000048,423,29.88,0.54,2,0.0
IN-2012-36053,2012-08-28,CK-12205,OFF-FA-10003161,161,53.46,18.36,5,0.1
IN-2011-10286,2011-12-17,PB-19210,OFF-LA-10000635,27,23.7,9.48,2,0.0
IN-2011-82708,2011-10-07,AH-10075,OFF-BI-10002533,2,97.92,1.92,2,0.0
ID-2014-86180,2014-01-14,KM-16225,OFF-PA-10001849,716,57.996,-30.024,2,0.4
IN-2013-81602,2013-03-01,GA-14725,OFF-BI-10003919,303,36.972,4.272,2,0.4
CA-2014-101483,2014-07-30,AG-10675,OFF-AP-10002082,849,34.848,6.534,2,0.2
US-2011-133130,2011-09-27,TH-21100,OFF-PA-10000675,116,81.98,40.1702,2,0.0
US-2014-108014,2014-11-20,JH-15430,OFF-BI-10003984,438,59.913,-45.9333,7,0.7
TU-2014-8330,2014-10-03,RR-9525,TEC-KON-10001388,3094,105.996,-39.774,1,0.6
SF-2014-3260,2014-10-03,LT-7110,OFF-ROG-10001101,488,61.2,18.96,1,0.0
NI-2012-3410,2012-01-31,HE-4800,TEC-NOK-10002716,819,50.022,-91.728,1,0.7
UP-2012-5340,2012-12-17,JG-5160,OFF-BIC-10002403,1407,48.93,24.45,1,0.0
US-2013-118696,2013-09-27,NB-18580,TEC-AC-10001274,798,137.772,-48.228,3,0.4
MX-2012-131254,2012-12-04,JD-15790,TEC-AC-10004434,324,98.7,48.3,5,0.0
MX-2014-120607,2014-06-18,SP-20650,OFF-ST-10004296,219,80.0,34.4,5,0.0
MX-2013-112599,2013-03-24,JH-15430,OFF-FA-10004792,325,28.96,2.88,4,0.0
ES-2013-3033501,2013-10-15,BD-11635,FUR-FU-10002170,130,85.59,17.91,3,0.0
ES-2013-2979012,2013-12-16,ML-18265,OFF-FA-10002047,1020,55.92,20.04,4,0.0
ES-2012-3239309,2012-03-27,JM-15865,OFF-EN-10003936,379,73.62,32.31,3,0.0
ES-2011-5356008,2011-09-23,GH-14485,OFF-AR-10003521,2847,44.91,16.11,3,0.0
IT-2011-2558119,2011-05-05,TT-21460,OFF-AR-10001418,2212,106.8,29.88,4,0.0
IT-2014-2542510,2014-08-06,ME-18010,OFF-ST-10000695,16,379.242,63.162,2,0.1
IT-2012-3605163,2012-08-05,EK-13795,OFF-LA-10004122,1901,66.45,11.85,5,0.0
ID-2014-22039,2014-09-25,KT-16465,OFF-PA-10002416,431,31.806,-2.514,2,0.1
IN-2014-60105,2014-05-21,VT-21700,FUR-CH-10002207,407,126.5382,29.4282,3,0.27
IN-2011-63808,2011-06-28,AC-10615,OFF-FA-10001304,3,30.861,4.761,3,0.1
IN-2014-21045,2014-05-24,SM-20005,OFF-LA-10003396,2,35.883,4.743,3,0.1
IN-2013-19400,2013-08-29,DP-13390,OFF-SU-10003665,272,114.39,14.85,3,0.0
IN-2011-77913,2011-11-22,GM-14680,TEC-AC-10001090,230,50.148,3.288,2,0.4
CA-2014-127285,2014-10-31,MM-18055,OFF-BI-10004330,52,88.752,27.735,3,0.2
CA-2014-142342,2014-07-18,AJ-10795,OFF-PA-10004609,974,32.4,15.552,5,0.0
US-2011-155544,2011-03-21,GM-14440,FUR-FU-10001473,1308,32.952,6.5904,3,0.2
IV-2014-9820,2014-08-05,JC-5775,OFF-CAR-10001471,1416,113.04,23.64,4,0.0
US-2012-121538,2012-12-04,FM-14290,TEC-PH-10003177,513,98.592,-14.808,2,0.4
MX-2011-153710,2011-12-29,AZ-10750,OFF-BI-10000423,227,40.64,4.44,2,0.0
MX-2014-160549,2014-04-16,AM-10360,FUR-CH-10004920,26,87.76,11.4,2,0.0
MX-2014-166681,2014-09-23,TH-21115,FUR-FU-10002168,891,77.48,27.08,2,0.0
US-2013-113866,2013-06-04,TP-21130,FUR-FU-10004139,206,41.52,-1.4,2,0.4
US-2011-124310,2011-07-14,HE-14800,OFF-SU-10000113,2889,41.232,-35.088,3,0.6
ES-2012-1684145,2012-12-15,RA-19915,OFF-AR-10001190,1646,107.82,24.78,2,0.0
ID-2014-25077,2014-09-26,KD-16270,OFF-LA-10004919,397,75.0321,-26.9379,11,0.47
ID-2014-57081,2014-06-30,BD-11725,OFF-FA-10002011,203,55.3161,-29.3139,7,0.47
IN-2013-55170,2013-11-28,TC-20980,OFF-FA-10004739,281,33.36,13.98,2,0.0
ID-2013-85102,2013-08-03,BB-10990,OFF-EN-10004305,431,34.092,-11.388,2,0.4
IN-2012-86201,2012-06-11,GT-14710,OFF-ST-10003012,220,28.44,-9.06,2,0.4
CA-2012-104346,2012-12-11,IM-15070,FUR-FU-10002456,1119,52.416,15.0696,9,0.2
CA-2012-116841,2012-04-14,TP-21130,OFF-AP-10002403,1705,35.208,2.6406,1,0.2
NI-2014-1070,2014-12-17,TB-11355,FUR-HON-10004137,819,39.861,-54.489,1,0.7
NG-2012-5550,2012-08-20,TS-11370,OFF-STO-10003082,1188,49.5,21.24,6,0.0
TU-2011-7850,2011-04-20,SL-10155,OFF-BIC-10002440,2363,19.464,-20.466,1,0.6
NI-2013-1790,2013-08-22,MC-7425,TEC-CAN-10004839,2178,114.03,-243.27,1,0.7
EZ-2013-3030,2013-08-17,KH-6510,OFF-STA-10000244,560,45.69,7.29,1,0.0
EG-2013-8260,2013-11-08,GB-4575,OFF-BOS-10002558,484,60.42,9.66,2,0.0
UP-2014-3150,2014-04-02,KN-6390,OFF-JIF-10002184,919,18.36,3.3,1,0.0
TU-2012-6600,2012-12-18,TB-11280,TEC-LOG-10003254,1887,59.16,-73.98,2,0.6
MX-2012-136287,2012-05-07,KD-16615,OFF-SU-10002498,859,33.336,-16.704,3,0.4
US-2011-144078,2011-05-21,EM-14140,OFF-ST-10002463,1954,57.6,-9.6,3,0.4
MX-2011-133627,2011-12-13,SG-20605,OFF-BI-10000827,742,41.36,11.12,4,0.0
MX-2014-117240,2014-05-19,AZ-10750,OFF-EN-10003111,1473,29.0,10.7,5,0.0
ES-2014-2689172,2014-06-30,CC-12370,OFF-ST-10002437,1873,86.346,7.626,2,0.1
ES-2014-4329629,2014-02-17,MV-17485,OFF-AR-10001482,1955,44.94,0.0,2,0.0
IT-2012-2368261,2012-05-30,BP-11230,OFF-FA-10003818,2469,24.6,-6.45,5,0.5
ES-2014-2421154,2014-12-24,GZ-14470,OFF-AR-10000724,330,30.96,5.22,2,0.0
ES-2011-4821517,2011-07-06,MP-17470,OFF-ST-10003764,760,76.41,31.41,5,0.1
IT-2011-4771701,2011-09-21,TW-21025,OFF-BI-10004054,181,21.36,8.64,4,0.0
IN-2013-13387,2013-10-24,AG-10525,OFF-PA-10003686,1466,75.69,2.25,3,0.0
ID-2012-17006,2012-09-29,LB-16795,OFF-EN-10000232,407,48.0321,-1.1979,3,0.17
IN-2012-76093,2012-08-22,TS-21430,OFF-EN-10004495,86,41.202,0.402,2,0.1
IN-2014-36627,2014-08-22,JK-16090,OFF-SU-10000914,1391,56.97,11.34,3,0.0
ID-2013-75820,2013-06-18,CM-12385,OFF-PA-10003252,497,76.275,-76.275,5,0.5
IN-2014-49150,2014-05-08,CC-12475,OFF-SU-10003483,86,50.274,13.374,2,0.1
CA-2014-108294,2014-12-11,LS-16975,OFF-BI-10004965,306,34.5,15.525,3,0.0
CA-2011-113047,2011-10-24,AP-10915,OFF-FA-10002763,3502,11.85,3.792,3,0.0
SU-2014-5140,2014-11-26,RD-9585,FUR-TEN-10001349,1309,109.98,5.49,1,0.0
IR-2014-7480,2014-02-18,DP-3390,OFF-CAM-10004269,660,33.9,12.18,2,0.0
RS-2014-5990,2014-10-17,KD-6345,OFF-ROG-10001549,1362,62.13,3.09,1,0.0
CG-2011-7070,2011-11-07,DM-3525,OFF-STA-10001791,2131,17.88,6.06,1,0.0
EG-2012-5130,2012-01-05,Co-2640,FUR-RUB-10001190,184,48.78,24.39,1,0.0
SA-2012-2120,2012-05-11,GP-4740,OFF-BIN-10000170,137,53.34,2.1,2,0.0
TU-2013-2450,2013-09-14,CS-1845,OFF-FEL-10002837,2349,21.144,-10.056,2,0.6
MX-2013-117506,2013-03-23,KH-16510,OFF-LA-10001942,2126,37.9,8.3,5,0.0
MX-2013-138492,2013-07-02,SH-19975,FUR-CH-10001114,325,77.04,34.64,2,0.0
MX-2012-155187,2012-09-15,KD-16270,OFF-PA-10001456,380,35.76,2.46,3,0.0
MX-2012-137659,2012-11-03,ST-20530,OFF-PA-10004849,1064,37.0,3.68,2,0.0
MX-2011-137764,2011-11-19,HR-14770,TEC-PH-10002121,513,58.608,8.768,2,0.4
MX-2012-109337,2012-10-19,YS-21880,OFF-SU-10003739,199,48.3,5.28,3,0.0
MX-2014-111941,2014-04-09,DM-12955,OFF-LA-10003337,132,28.64,5.44,4,0.0
US-2013-128909,2013-08-26,LW-16990,TEC-AC-10002458,190,35.136,-15.264,3,0.4
MX-2012-145611,2012-10-08,PS-19045,OFF-SU-10001080,275,100.7,42.2,5,0.0
MX-2013-116456,2013-11-05,DK-13150,OFF-AR-10001271,1375,49.02,9.3,3,0.0
MX-2013-142678,2013-06-05,RA-19885,OFF-FA-10002453,1061,54.12,19.92,6,0.0
MX-2014-131681,2014-01-02,RC-19960,TEC-AC-10000263,543,54.56,19.64,2,0.0
ES-2014-5733282,2014-10-20,JK-15640,OFF-EN-10000053,241,53.76,20.4,4,0.0
ES-2014-1181938,2014-09-24,DR-12940,OFF-BI-10004220,96,58.32,16.86,2,0.0
ES-2012-5053715,2012-07-13,CL-12700,OFF-SU-10004822,625,53.82,3.72,2,0.0
IT-2013-5497653,2013-05-07,CC-12220,OFF-FA-10003930,4,53.19,13.59,5,0.1
ES-2014-5627432,2014-09-06,IL-15100,OFF-LA-10003084,904,80.46,26.46,9,0.0
ES-2014-1666545,2014-01-29,TS-21085,OFF-ST-10004046,981,53.217,-2.403,3,0.1
IN-2012-58754,2012-07-26,SW-20755,OFF-EN-10000454,85,28.611,-23.409,3,0.45
ID-2011-43480,2011-11-22,MS-17980,OFF-AR-10001336,535,17.4324,-2.1876,2,0.27
IN-2014-46777,2014-01-25,KD-16345,OFF-BI-10002243,30,88.47,37.98,3,0.0
ID-2012-21248,2012-04-28,AS-10225,OFF-ST-10001707,203,40.6368,-6.3732,1,0.17
IN-2012-84955,2012-09-14,CC-12145,OFF-EN-10000507,1704,85.56,23.04,4,0.0
ID-2014-84815,2014-02-26,KW-16570,OFF-ST-10004479,947,58.68,-24.48,2,0.4
CA-2014-123491,2014-10-31,JK-15205,OFF-LA-10003077,168,43.86,20.6142,6,0.0
CA-2014-167668,2014-05-07,TC-21295,OFF-LA-10004544,1,59.2,29.6,4,0.0
US-2014-128832,2014-04-25,LS-16945,TEC-AC-10004855,165,69.98,4.8986,2,0.0
CA-2014-119284,2014-06-16,TS-21205,OFF-AP-10004249,1192,76.608,6.7032,8,0.2
NI-2014-3890,2014-05-07,VG-11805,OFF-SAN-10004288,2260,54.576,-121.944,4,0.7
TU-2014-4490,2014-06-30,PH-8790,TEC-APP-10001340,2915,58.68,-67.5,2,0.6
ML-2014-8670,2014-05-24,AR-540,OFF-EAT-10001933,3026,90.18,45.06,2,0.0
TU-2011-3360,2011-04-25,JS-5940,OFF-ELD-10001037,2349,18.816,-9.894,1,0.6
MX-2012-123232,2012-10-11,DL-13330,OFF-ST-10000557,1045,33.0,3.6,3,0.0
ES-2013-2215507,2013-07-02,CP-12340,OFF-AR-10003113,69,85.968,30.528,8,0.1
ES-2014-5590313,2014-05-08,TG-21310,OFF-FA-10000154,4,38.961,16.821,3,0.1
ID-2013-19309,2013-08-23,MZ-17515,OFF-SU-10004919,203,112.0791,-48.7809,7,0.47
ID-2012-60490,2012-06-21,ES-14080,OFF-SU-10002649,2310,43.71,-11.37,2,0.5
IN-2011-78697,2011-09-14,JD-16150,OFF-LA-10001672,2104,55.8,6.6,5,0.0
IN-2014-55471,2014-09-12,GM-14695,OFF-LA-10003973,879,90.72,16.2,9,0.0
ID-2011-35633,2011-12-08,DG-13300,OFF-SU-10003085,3020,66.0,5.28,4,0.0
US-2012-134026,2012-04-26,JE-15745,FUR-FU-10003708,1446,97.04,1.213,2,0.2
CA-2013-126158,2013-07-26,SC-20095,FUR-FU-10000073,2281,69.3,22.869,9,0.0
CA-2013-131835,2013-07-18,MC-17590,OFF-PA-10004071,1465,55.48,26.6304,1,0.0
CA-2012-124541,2012-04-06,TT-21220,OFF-AR-10004078,131,42.048,5.256,9,0.2
CA-2011-123477,2011-01-19,DW-13195,OFF-AP-10000692,1705,64.864,6.4864,4,0.2
US-2013-139087,2013-07-18,DK-13375,OFF-LA-10001074,52,87.71,41.2237,7,0.0
CA-2014-166093,2014-08-18,RW-19540,TEC-PH-10002564,767,71.976,8.997,3,0.2
CA-2012-165813,2012-03-20,BM-11785,OFF-ST-10004258,2000,29.304,2.5641,3,0.2
CA-2013-106278,2013-09-03,BM-11140,OFF-EN-10003567,591,65.94,30.9918,3,0.0
SF-2014-840,2014-09-03,PW-9240,OFF-STA-10001747,1951,25.05,1.5,1,0.0
IR-2014-4320,2014-02-19,SC-10260,TEC-ENE-10001355,280,55.14,15.99,1,0.0
